index,노선명,노선타입,순번,정류소명,X좌표,Y좌표,정류소번호
29233,N30,간선,72,새밭교회,127.0926649,37.54903774,5010
29234,N30,간선,73,광나루역,127.1034046,37.5454441,5012
29235,N30,간선,74,천호역,,,25014
29236,N30,간선,75,강동역,127.1317854,37.53590732,25012
29237,N30,간선,76,길동사거리.강동세무서,127.1359591,37.53458559,25010
29238,N30,간선,77,예닮요양병원,127.1390611,37.53516989,25243
29239,N30,간선,78,길동역3번출구,127.1398553,37.53734899,25241
29240,N30,간선,79,천동초교입구사거리,127.1408119,37.54000005,25311
29241,N30,간선,80,십자성마을,127.1419561,37.54301738,25239
29242,N30,간선,81,굽은다리역구민회관.강동홈플러스,127.1427382,37.54513927,25349
29243,N30,간선,82,굽은다리사거리,127.1433533,37.54728885,25237
29244,N30,간선,83,명일역4번출구.명일전통시장,127.1439019,37.55033288,25235
29245,N30,간선,84,명일역3번출구.래미안솔베뉴,127.1441165,37.55189377,25232
29246,N30,간선,85,서울장애인종합복지관,127.1463935,37.55466676,25144
29247,N30,간선,86,배재중고등학교,127.1494623,37.55466773,25142
29248,N30,간선,87,고덕역,127.1550521,37.55513263,25140
29249,N30,간선,88,고덕평생학습관.온조대왕체육관,127.1574835,37.55546906,25138
29250,N30,간선,89,고덕그라시움,127.1602485,37.5558384,25136
29251,N30,간선,90,상일동역8번출구,127.1646851,37.55643244,25134
29252,N30,간선,91,상일동역5번출구.고덕전통시장,127.1691287,37.55698151,25132
29253,N30,간선,92,해뜨는주유소,127.1709309,37.55969875,25106
29254,N30,간선,93,고덕리엔파크1단지,127.1705914,37.56124226,25104
29255,N30,간선,94,강동공영차고지,127.1739304,37.5640355,25102
29256,N37,간선,1,복정역환승센터3번승강장,,,24503
29257,N37,간선,2,장지역.가든파이브,127.1260836,37.47903007,24015
29258,N37,간선,3,문정법조단지.건영아파트,127.1247015,37.48162043,24013
29259,N37,간선,4,문정로데오거리입구,127.1213046,37.48834723,24011
29260,N37,간선,5,가락시장.가락몰,127.1152223,37.49156443,24386
29261,N37,간선,6,가락시장남문,127.1124541,37.49069771,24387
29262,N37,간선,7,수서역KT수서지점,127.1007586,37.48714359,23404
29263,N37,간선,8,궁마을,127.0972204,37.48537242,23406
29264,N37,간선,9,태화기독교.사회복지관,127.0933524,37.48452051,23465
29265,N37,간선,10,수서삼성아파트앞,127.0909919,37.48438155,23380
29266,N37,간선,11,일원본동주민센터,127.0847589,37.48344961,23381
29267,N37,간선,12,푸른마을아파트앞,127.079863,37.482744,23382
29268,N37,간선,13,연금매점,127.0743951,37.4884024,23362
29269,N37,간선,14,대치아파트,127.0722868,37.49234249,23395
29270,N37,간선,15,은마아파트,127.0670015,37.4957066,23237
29271,N37,간선,16,대치역1번출구,127.0615359,37.49380888,23226
29272,N37,간선,17,래미안.대치.팰리스,127.0586311,37.49248886,23227
29273,N37,간선,18,도곡역2번출구.동부센트레빌,127.056555,37.49154129,23219
29274,N37,간선,19,숙명여고,127.0525143,37.48967059,23329
29275,N37,간선,20,매봉삼성아파트SK리더스뷰,127.0490211,37.4880596,23316
29276,N37,간선,21,매봉역양재최의원,127.0445829,37.48612816,23317
29277,N37,간선,22,양재역말죽거리.강남베드로병원,127.0379877,37.48515886,23318
29278,N37,간선,23,뱅뱅사거리,127.0329932,37.48689708,22006
29279,N37,간선,24,우성아파트,127.0310112,37.49104273,22008
29280,N37,간선,25,신분당선강남역,127.0291627,37.49495653,22010
29281,N37,간선,26,지하철2호선강남역,127.0264182,37.50075699,22012
29282,N37,간선,27,논현역,127.0237329,37.50636851,22014
29283,N37,간선,28,신사역,127.0206424,37.51293011,22016
29284,N37,간선,29,한남5거리,127.009314,37.531398,3166
29285,N37,간선,30,순천향대학병원,127.0056119,37.53638982,3162
29286,N37,간선,31,서울백병원.국가인권위.안중근활동터,126.9878514,37.56435045,2002
29287,N37,간선,32,종로2가사거리,126.9877862,37.56976415,1001
29288,N37,간선,33,종로2가,126.986254,37.57026795,1014
29289,N37,간선,34,종로1가,126.9813906,37.57026661,1012
29290,N37,간선,35,광화문,126.9780909,37.57029571,1010
29291,N37,간선,36,서울역사박물관.경교장.강북삼성병원,126.9713844,37.56993064,1123
29292,N37,간선,37,서대문역사거리.적십자병원,126.968441,37.56778008,1169
29293,N37,간선,38,영천시장,126.9630506,37.56963988,13037
29294,N37,간선,39,독립문역.한성과학고,126.9564722,37.57573647,13035
29295,N37,간선,40,무악재역,126.9506776,37.58187223,13032
29296,N37,간선,41,인왕산.홍제원아파트,126.9489141,37.5844295,13040
29297,N37,간선,42,홍제역,126.9453681,37.58787897,13029
29298,N37,간선,43,산골고개,126.9406938,37.59470399,13027
29299,N37,간선,44,녹번역,126.9353375,37.60186617,12027
29300,N37,간선,45,한전성서지사.녹번동푸르지오,126.934412,37.60537918,12025
29301,N37,간선,46,불광역3호선.서울혁신파크,126.9317709,37.60844997,12023
29302,N37,간선,47,불광역3.6호선,126.9287348,37.61187247,12021
29303,N37,간선,48,동명여고.천주교불광동성당,126.9252171,37.61548649,12019
29304,N37,간선,49,연신내역.연서시장,126.921852,37.61836583,12017
29305,N37,간선,50,세명컴퓨터고등학교,126.9200384,37.62421194,12015
29306,N37,간선,51,박석고개.신도고등학교,126.919353,37.63003445,12013
29307,N37,간선,52,구파발역2번출구,126.9188938,37.63676124,12111
29308,N37,간선,53,은평뉴타운10단지,126.9150071,37.64293206,12009
29309,N37,간선,54,진관공영차고지,126.9081351,37.64643721,12470
29310,N37,간선,55,진관공영차고지,126.9079374,37.64652533,12469
29311,N37,간선,56,동산동능모퉁이.한국지역난방공 ,126.9056673,37.64685893,35160
29312,N37,간선,57,은평뉴타운10단지,126.9133754,37.64364607,12010
29313,N37,간선,58,구파발역.롯데몰,126.9188117,37.63642093,12112
29314,N37,간선,59,박석고개.신도고등학교,126.9190976,37.63086085,12014
29315,N37,간선,60,세명컴퓨터고등학교,126.9199077,37.62528812,12016
29316,N37,간선,61,연신내역.연서시장,126.9208564,37.61928244,12018
29317,N37,간선,62,동명여고.천주교불광동성당,126.9238916,37.61619074,12020
29318,N37,간선,63,불광역3.6호선,126.9280694,37.61240306,12022
29319,N37,간선,64,불광역3호선.서울혁신파크,126.9308661,37.60922466,12024
29320,N37,간선,65,한전성서지사.북한산푸르지오,126.9336294,37.60615414,12026
29321,N37,간선,66,녹번역,126.934984,37.60242665,12028
29322,N37,간선,67,산골고개,126.9399621,37.59528039,13026
29323,N37,간선,68,홍제역,126.9443495,37.5884786,13028
29324,N37,간선,69,홍제삼거리.인왕산한신휴플러스,126.9478428,37.58520707,13030
29325,N37,간선,70,무악재역,126.9498033,37.58315206,13031
29326,N37,간선,71,안산초등학교,126.9515414,37.58062251,13033
29327,N37,간선,72,독립문역.한성과학고,126.957515,37.57464054,13034
29328,N37,간선,73,영천시장,126.9624985,37.56991645,13036
29329,N37,간선,74,금화초등학교.서울시교육청,126.9644123,37.56795079,13134
29330,N37,간선,75,서대문역사거리.농협중앙회,126.9687629,37.56782041,2281
29331,N37,간선,76,서울역사박물관.경희궁앞,126.9704199,37.56909809,1007
29332,N37,간선,77,광화문,126.9752406,37.57005075,1009
29333,N37,간선,78,종로1가,126.981,37.570072,1011
29334,N37,간선,79,종로2가,126.9855411,37.57008725,1013
29335,N37,간선,80,종로2가.삼일교,126.9875072,37.56858223,1004
29336,N37,간선,81,남대문세무서.서울백병원,126.987458,37.5649827,2001
29337,N37,간선,82,순천향대학병원.한남오거리,127.006068,37.535247,3165
29338,N37,간선,83,신사역.푸른저축은행,127.019844,37.514627,22015
29339,N37,간선,84,논현역,127.0230119,37.50722032,22013
29340,N37,간선,85,지하철2호선강남역,127.0257283,37.50160933,22011
29341,N37,간선,86,신분당선강남역,127.0283494,37.49602648,22009
29342,N37,간선,87,우성아파트,127.0303402,37.49182345,22007
29343,N37,간선,88,뱅뱅사거리,127.0323669,37.48759241,22005
29344,N37,간선,89,양재역.양재1동민원분소,127.0373914,37.48490006,22270
29345,N37,간선,90,매봉역,127.0449095,37.4860326,23323
29346,N37,간선,91,도곡개포한신아파트,127.0493405,37.48798402,23324
29347,N37,간선,92,군인공제회관,127.0520533,37.4892465,23327
29348,N37,간선,93,도곡역3번출구,127.0564714,37.49128511,23228
29349,N37,간선,94,대치동우성아파트,127.0595212,37.49269902,23229
29350,N37,간선,95,대치역8번출구,127.0621884,37.49390869,23230
29351,N37,간선,96,대치동미도아파트,127.0676623,37.49570335,23238
29352,N37,간선,97,개원중학교,127.0720957,37.49219737,23360
29353,N37,간선,98,개포주공7단지앞,127.0737925,37.48897455,23361
29354,N37,간선,99,일원동한솔아파트,127.0795578,37.48256739,23449
29355,N37,간선,100,상록수아파트앞,127.0820937,37.48292634,23383
29356,N37,간선,101,일원본동주민센터,127.085952,37.483484,23384
29357,N37,간선,102,시립수서청소년수련관,127.0890799,37.48396273,23450
29358,N37,간선,103,수서119.안전센터앞,127.0937642,37.48427688,23385
29359,N37,간선,104,궁마을,127.0975828,37.48530203,23407
29360,N37,간선,105,수서역.로즈데일빌딩,127.1027879,37.48756378,23410
29361,N37,간선,106,문정2동주민센터.청소년수련관,127.1124848,37.49058962,24333
29362,N37,간선,107,훼미리근린공원,127.114839,37.49132627,24334
29363,N37,간선,108,문정로데오거리입구,127.120915,37.488671,24012
29364,N37,간선,109,문정법조단지.건영아파트,127.1237338,37.48298885,24014
29365,N37,간선,110,장지역.가든파이브,127.125577,37.479461,24016
29366,N37,간선,111,복정역,127.1279383,37.47080073,24658
29367,N61,간선,1,양천공영차고지,126.837627,37.508523,15718
29368,N61,간선,2,신정현대아파트,126.841737,37.508718,15320
29369,N61,간선,3,신정현대아파트.서부트럭터미널,126.8431383,37.50840564,15317
29370,N61,간선,4,개봉1동사거리,126.8470039,37.50049834,17236
29371,N61,간선,5,개봉고가,126.855761,37.49376447,17246
29372,N61,간선,6,개봉역,126.8573706,37.49360038,17234
29373,N61,간선,7,철산리버빌아파트,126.8685987,37.49231198,38079
29374,N61,간선,8,구일우성아파트,126.8763628,37.48876675,17238
29375,N61,간선,9,디지털단지오거리.가산파출소,126.8887636,37.47969787,18151
29376,N61,간선,10,디지털단지오거리,126.8933632,37.47868838,18118
29377,N61,간선,11,가산초등학교,126.895565,37.47839298,18119
29378,N61,간선,12,모두의학교.금천문화예술정보학교,126.9055651,37.48004922,18197
29379,N61,간선,13,관악구보훈회관.신림푸르지오,126.9091308,37.48070156,18198
29380,N61,간선,14,난곡입구,126.9155942,37.4818906,21115
29381,N61,간선,15,호림박물관,126.9185916,37.48246018,21361
29382,N61,간선,16,남서울중학교.성보중고등학교,126.9208026,37.48286825,21116
29383,N61,간선,17,신림사거리.신림역,126.927447,37.483857,21117
29384,N61,간선,18,관악우체국.양지병원,126.933126,37.48456568,21262
29385,N61,간선,19,KT&G관악지점,126.9361784,37.4846313,21118
29386,N61,간선,20,봉천역.관악초등학교,126.9432719,37.48214265,21119
29387,N61,간선,21,KT관악지점,126.9484795,37.48160068,21120
29388,N61,간선,22,봉천사거리,126.954771,37.48038708,21121
29389,N61,간선,23,낙성대동,126.957582,37.47930908,21122
29390,N61,간선,24,낙성대입구,126.9609692,37.47797045,21123
29391,N61,간선,25,인헌중고.서울미술고,126.9665364,37.47571334,21124
29392,N61,간선,26,예술인마을.사당초등학교,126.9739335,37.47609027,21125
29393,N61,간선,27,남서울농협남현동지점,126.9772878,37.47650423,21126
29394,N61,간선,28,대항병원.연세사랑병원,126.9868156,37.47549996,22258
29395,N61,간선,29,방배동래미안타워.동덕여중고,126.9907066,37.47439951,22259
29396,N61,간선,30,성뒤마을.교육연수원,126.9969045,37.4734548,22260
29397,N61,간선,31,경남임광아파트,127.0006235,37.47698042,22244
29398,N61,간선,32,서울지방법무사회,126.9986553,37.47999829,22246
29399,N61,간선,33,신동아아파트앞,127.0018489,37.48213158,22248
29400,N61,간선,34,서울고등학교,127.005553,37.48283169,22149
29401,N61,간선,35,서초중학교,127.0087823,37.48346218,22147
29402,N61,간선,36,남부터미널,127.0154564,37.48476839,22157
29403,N61,간선,37,서울교대사거리,127.0149074,37.48727363,22102
29404,N61,간선,38,지하철3호선교대역,127.0140972,37.49177273,22101
29405,N61,간선,39,지하철2호선교대역2,127.0151723,37.49402634,22103
29406,N61,간선,40,서초동유원아파트,127.020226,37.49557573,22104
29407,N61,간선,41,롯데칠성,127.0239661,37.49673319,22114
29408,N61,간선,42,강남역.역삼세무서,127.0290811,37.49827462,23287
29409,N61,간선,43,역삼역.포스코타워역삼,127.0337243,37.49970454,23288
29410,N61,간선,44,한서병원,127.0389365,37.50129938,23305
29411,N61,간선,45,한국자산신탁.르네상스호텔,127.0441325,37.50288924,23306
29412,N61,간선,46,선릉역,127.0503251,37.50479339,23259
29413,N61,간선,47,포스코빌딩,127.055021,37.50624,23260
29414,N61,간선,48,한국무역센터.삼성역,127.0615727,37.50828466,23251
29415,N61,간선,49,삼성역7번출구,127.0625198,37.51033827,23197
29416,N61,간선,50,봉은사역3번출구.삼성1파출소,127.0599463,37.51503593,23192
29417,N61,간선,51,청담역.경기고교,127.0577252,37.519113,23188
29418,N61,간선,52,우리은행청담지점.청담삼익아파트,127.056698,37.52097906,23171
29419,N61,간선,53,영동교입구.청담자이아파트,127.0557493,37.52269588,23168
29420,N61,간선,54,영동대교북단,127.060954,37.53664182,5220
29421,N61,간선,55,노룬산시장,127.0625864,37.53954035,5216
29422,N61,간선,56,건대입구역,127.0673386,37.54093868,5217
29423,N61,간선,57,건대입구역사거리.건대병원,127.0711913,37.54099525,5232
29424,N61,간선,58,어린이대공원역.화양천주교회,127.0735143,37.54592674,5234
29425,N61,간선,59,어린이대공원앞,127.0769332,37.55207415,5140
29426,N61,간선,60,능동사거리.군자역,127.078509,37.5552147,5141
29427,N61,간선,61,군자교,127.0750847,37.56157775,5101
29428,N61,간선,62,중곡아파트,127.0777404,37.56630521,5122
29429,N61,간선,63,면곡시장,127.0796079,37.56976908,5120
29430,N61,간선,64,늘푸른동아아파트,127.0801361,37.57250644,7123
29431,N61,간선,65,경남아너스빌아파트앞,127.0800064,37.57473801,7122
29432,N61,간선,66,면목신우아파트,127.0796769,37.58063775,7120
29433,N61,간선,67,늘푸른근린공원,127.0798118,37.58289222,7466
29434,N61,간선,68,장안시장,127.0799311,37.58534395,7118
29435,N61,간선,69,면목2동,127.0800319,37.58748178,7116
29436,N61,간선,70,중목초등학교,127.0801327,37.58954784,7114
29437,N61,간선,71,상봉2동복합청사.도서관,127.0802355,37.59183632,7112
29438,N61,간선,72,중화동한신아파트,127.0800737,37.59906569,7110
29439,N61,간선,73,지하철7호선중화역,127.0793469,37.60282947,7108
29440,N61,간선,74,한국전력동부지사,127.0787313,37.60602541,7106
29441,N61,간선,75,먹골역,127.0780638,37.60935223,7426
29442,N61,간선,76,먹골역. 묵동자이아파트,127.0773907,37.61267853,7104
29443,N61,간선,77,묵동자이.신도브래뉴아파트,127.0765525,37.61509053,7102
29444,N61,간선,78,태릉입구역4번출구,127.0750642,37.61955995,11103
29445,N61,간선,79,공릉시장,127.0740264,37.62270783,11101
29446,N61,간선,80,공릉역1번출구,127.0726013,37.62652142,11161
29447,N61,간선,81,서울과학기술대입구,127.0716619,37.62843151,11159
29448,N61,간선,82,하계미성아파트,127.0688319,37.63481213,11417
29449,N61,간선,83,하계역,127.0680753,37.63653404,11416
29450,N61,간선,84,서울시립북서울미술관,127.066285,37.64055534,11374
29451,N61,간선,85,중계역,127.0651977,37.64293696,11373
29452,N61,간선,86,백병원,127.0627792,37.64798542,11257
29453,N61,간선,87,상계주공4단지,127.061674,37.65075814,11256
29454,N61,간선,88,상계주공6단지,127.06098,37.65315793,11255
29455,N61,간선,89,도봉면허시험장,127.0598301,37.65742192,11185
29456,N61,간선,90,상계주공7단지,127.0590215,37.66035089,11183
29457,N61,간선,91,상계주공7단지,127.0598243,37.66097173,11187
29458,N61,간선,92,상계주공7단지.광림교회앞,127.0628299,37.66051725,11188
29459,N61,간선,93,온곡중학교노원정보도서관,127.0645404,37.6592832,11193
29460,N61,간선,94,상계초등학교,127.0659261,37.65772475,11555
29461,N61,간선,95,노원역9번출구,127.061729,37.655991,11210
29462,N61,간선,96,상계주공3단지,127.0610812,37.65212848,11244
29463,N61,간선,97,상계주공2단지,127.0618109,37.64968545,11245
29464,N61,간선,98,상계주공1단지,127.062996,37.64717994,11246
29465,N61,간선,99,중계역,127.0645692,37.64389712,11366
29466,N61,간선,100,노원구민회관,127.066602,37.6394439,11367
29467,N61,간선,101,하계역,127.0678123,37.63670819,11447
29468,N61,간선,102,하계장미아파트,127.0689471,37.63411821,11448
29469,N61,간선,103,서울과학기술대입구,127.0715555,37.62832177,11160
29470,N61,간선,104,공릉역4번출구,127.0725053,37.62638392,11162
29471,N61,간선,105,공릉시장,127.073716,37.62313689,11102
29472,N61,간선,106,태릉입구역3번출구,127.0749268,37.61944289,11104
29473,N61,간선,107,극동늘푸른아파트,127.0764852,37.61471943,7101
29474,N61,간선,108,묵동삼거리.먹골역,127.077223,37.6125797,7103
29475,N61,간선,109,먹골역,127.0779571,37.60894677,7425
29476,N61,간선,110,한국전력동부지사,127.0783062,37.60714763,7105
29477,N61,간선,111,지하철7호선중화역,127.0791862,37.60262525,7107
29478,N61,간선,112,국민은행중화동지점,127.0799291,37.59883547,7109
29479,N61,간선,113,상봉2동복합청사.도서관,127.0800828,37.59188888,7111
29480,N61,간선,114,면목2동주민센터,127.0799682,37.58937937,7113
29481,N61,간선,115,면목2동,127.0798672,37.58729373,7115
29482,N61,간선,116,면목5동주민센터,127.0797617,37.58506461,7117
29483,N61,간선,117,늘푸른근린공원,127.0796665,37.58310752,7465
29484,N61,간선,118,면목신우아파트,127.0794973,37.58026858,7119
29485,N61,간선,119,면목119안전센터,127.07996,37.57352341,7121
29486,N61,간선,120,면곡시장,127.0795988,37.57027402,5121
29487,N61,간선,121,중곡아파트,127.07726,37.56576638,5123
29488,N61,간선,122,군자교,127.0753578,37.56234094,5102
29489,N61,간선,123,능동사거리.군자역,127.0791167,37.55661757,5253
29490,N61,간선,124,능동교회앞,127.0771019,37.5528419,5252
29491,N61,간선,125,어린이대공원앞.세종대학교,127.0756091,37.54973025,5251
29492,N61,간선,126,어린이대공원역.화양천주교회,127.073693,37.54660224,5227
29493,N61,간선,127,서울화양초등학교,127.0723388,37.54374505,5228
29494,N61,간선,128,건대입구역사거리.건대병원,127.0711695,37.54124255,5229
29495,N61,간선,129,건대입구역,127.0681242,37.54081582,5230
29496,N61,간선,130,서울효사랑병원,127.0634968,37.54147533,4209
29497,N61,간선,131,경수중학교,127.0623181,37.53938009,4190
29498,N61,간선,132,영동대교북단,127.061105,37.537191,4189
29499,N61,간선,133,영동교입구,127.0564041,37.52083279,23169
29500,N61,간선,134,청담역.경기고교,127.0564041,37.52083279,23170
29501,N61,간선,135,봉은사.삼성1파출소앞,127.0595929,37.51502307,23189
29502,N61,간선,136,무역센터,127.061235,37.51198819,23198
29503,N61,간선,137,한국무역센터.삼성역,127.0617469,37.50857596,23201
29504,N61,간선,138,포스코건너편,127.0554672,37.50660252,23217
29505,N61,간선,139,선릉역,127.0504609,37.50505126,23218
29506,N61,간선,140,서울상록회관.한국기술센터,127.0439701,37.50307719,23277
29507,N61,간선,141,아가방빌딩.하나은행,127.0386737,37.50145654,23280
29508,N61,간선,142,역삼역,127.0351115,37.50037718,23283
29509,N61,간선,143,강남역12번출구,127.0298788,37.49875038,23284
29510,N61,간선,144,강남역.강남역사거리,127.0266305,37.49773261,22167
29511,N61,간선,145,서초동진흥아파트,127.0228061,37.49651673,22168
29512,N61,간선,146,서초동유원아파트,127.0196603,37.49554491,22169
29513,N61,간선,147,지하철2호선교대역4출구,127.015879,37.49438915,22170
29514,N61,간선,148,지하철3호선교대역,127.013968,37.49183999,22161
29515,N61,간선,149,서울교대사거리,127.0147509,37.48739871,22158
29516,N61,간선,150,남부터미널.한일시멘트,127.0142415,37.48465728,22156
29517,N61,간선,151,서초중학교,127.0085568,37.48354401,22146
29518,N61,간선,152,서울고등학교,127.0050175,37.48287296,22148
29519,N61,간선,153,방배동신동아아파트,127.0017235,37.48223736,22228
29520,N61,간선,154,현대멤피스2차아파트,126.9985537,37.47985958,22247
29521,N61,간선,155,방배동경남아파트,127.0003801,37.47708893,22245
29522,N61,간선,156,성뒤마을.교육연수원,126.9946257,37.47371366,22255
29523,N61,간선,157,방배동래미안타워.동덕여중고,126.9905196,37.47464694,22340
29524,N61,간선,158,대항병원.연세사랑병원,126.9870922,37.47560783,22257
29525,N61,간선,159,사당1동관악시장앞,126.9779559,37.47671294,20141
29526,N61,간선,160,예술인마을,126.9728532,37.47603024,20142
29527,N61,간선,161,서울미술고.인헌중고,126.965475,37.47634207,21101
29528,N61,간선,162,낙성대입구,126.9618155,37.47781597,21102
29529,N61,간선,163,행운동주민센터,126.9568268,37.47977577,21103
29530,N61,간선,164,서울대입구역5번출구,126.950997,37.48151353,21104
29531,N61,간선,165,KT관악지점,126.9471058,37.48191995,21105
29532,N61,간선,166,봉천역.관악초등학교,126.9433283,37.48231807,21106
29533,N61,간선,167,KT&G관악지점,126.9372543,37.48439373,21107
29534,N61,간선,168,관악우체국(양지병원),126.9331748,37.48475958,21261
29535,N61,간선,169,신림사거리.신림역,126.9282854,37.48415209,21350
29536,N61,간선,170,남부초등학교,126.9223053,37.48332295,21109
29537,N61,간선,171,호림박물관,126.918578,37.48263293,21110
29538,N61,간선,172,난곡입구,126.9155674,37.48206672,21111
29539,N61,간선,173,관악구보훈회관.신림푸르지오,126.9112655,37.48127303,21112
29540,N61,간선,174,천주교성령봉사회관.등불교회,126.9079822,37.48067193,21113
29541,N61,간선,175,KT구로지사,126.9051652,37.48014837,21114
29542,N61,간선,176,삼부르네상스.효성아파트,126.8948219,37.47866116,17230
29543,N61,간선,177,디지털단지오거리,126.8893727,37.4795908,17389
29544,N61,간선,178,구일우성아파트,126.8759181,37.48953912,17242
29545,N61,간선,179,철산리버빌아파트,126.8673171,37.49266351,38003
29546,N61,간선,180,개봉역,126.8563718,37.49382693,17233
29547,N61,간선,181,개봉1동사거리,126.8470329,37.50072852,17235
29548,N61,간선,182,신정학마을아파트,126.8439946,37.50708619,15228
29549,N61,간선,183,신정현대아파트.서부트럭터미널,126.8420628,37.50891061,15362
29550,N61,간선,184,양천공영차고지,126.8376099,37.50860628,15373
29551,N62,간선,1,양천공영차고지,126.837716,37.508612,15378
29552,N62,간선,2,대일관광고.푸른마을3단지,126.8364267,37.51109261,15363
29553,N62,간선,3,푸른마을1단지.이든채아파트,126.8355081,37.51271697,15399
29554,N62,간선,4,푸른마을2단지아파트,126.8341993,37.51424909,15323
29555,N62,간선,5,신월시영아파트.강월초등학교,126.8348026,37.51559936,15325
29556,N62,간선,6,금실어린이공원,126.8380187,37.51724999,15329
29557,N62,간선,7,신월시영아파트중문,126.8367925,37.51897683,15354
29558,N62,간선,8,신월문화체육센터,126.8364184,37.5201213,15366
29559,N62,간선,9,한빛종합사회복지관,126.8390888,37.5212258,15222
29560,N62,간선,10,강서초등학교,126.8416612,37.52183456,15221
29561,N62,간선,11,신월2동주민센터입구,126.8455303,37.52274922,15220
29562,N62,간선,12,양강중학교,126.8499599,37.52380261,15219
29563,N62,간선,13,신정역(은행정).신정4동주민센터,126.8542917,37.52466267,15274
29564,N62,간선,14,신서고등학교.영상고등학교입구,126.8599657,37.52542709,15273
29565,N62,간선,15,목동역.목동오거리,126.8630982,37.52584536,15272
29566,N62,간선,16,목동역.홍익병원,126.8642319,37.52733841,15160
29567,N62,간선,17,홍익병원목동관,126.8639641,37.53072457,15101
29568,N62,간선,18,목동사거리,126.8637595,37.5332661,15111
29569,N62,간선,19,영도중.강서고입구.기아양서대리점,126.863538,37.53617341,15112
29570,N62,간선,20,목동시장.대일고교.배광교회,126.8637601,37.53900958,15113
29571,N62,간선,21,목동성원아파트,126.8630984,37.54226758,15126
29572,N62,간선,22,목3동주민센터.현대아이파크.실로암안과,126.862302,37.54485211,15127
29573,N62,간선,23,목3동시장.강서도서관,126.863842,37.54971358,15128
29574,N62,간선,24,등촌역.강서보건소,126.8676078,37.54941954,16004
29575,N62,간선,25,염창역.서울도시가스,126.8750573,37.54686294,16002
29576,N62,간선,26,안양천입구,126.8845902,37.54695938,19217
29577,N62,간선,27,양평동한솔아파트,126.8904358,37.54402414,19218
29578,N62,간선,28,양평한신아파트.선유도공원입구,126.894684,37.541699,19214
29579,N62,간선,29,합정역,126.912836,37.54884513,14011
29580,N62,간선,30,서교동,126.919607,37.55361619,14013
29581,N62,간선,31,홍대입구역,126.9233021,37.55639751,14015
29582,N62,간선,32,동교동삼거리,126.9284303,37.55801116,14061
29583,N62,간선,33,신촌오거리.현대백화점,126.9358654,37.5553502,14062
29584,N62,간선,34,신촌오거리.2호선신촌역,126.937691,37.55523,14063
29585,N62,간선,35,이대역,126.9445955,37.55659411,14064
29586,N62,간선,36,웨딩타운,126.9515246,37.55702786,14067
29587,N62,간선,37,아현역,126.9547538,37.5572607,14068
29588,N62,간선,38,종근당.충정로역,126.96439,37.55961021,2107
29589,N62,간선,39,서소문,126.9748279,37.56330546,2133
29590,N62,간선,40,시청광장,126.9786406,37.56523615,2641
29591,N62,간선,41,우리은행종로지점,126.9827971,37.56752226,2139
29592,N62,간선,42,종로2가,126.9855411,37.57008725,1013
29593,N62,간선,43,종로3가.탑골공원,126.989569,37.57018754,1015
29594,N62,간선,44,종로4가.종묘,126.9947287,37.57041688,1017
29595,N62,간선,45,종로5가.광장시장,126.9988533,37.57071571,1019
29596,N62,간선,46,종로6가.동대문종합시장,127.0034688,37.57091778,1021
29597,N62,간선,47,동대문역사문화공원,127.0084231,37.56731997,2173
29598,N62,간선,48,동대문역사문화공원,127.0091615,37.56552088,2235
29599,N62,간선,49,충무아트센터.스포츠센터.중부소방서,127.0147221,37.56512145,2178
29600,N62,간선,50,신당역.중앙시장앞,127.0194762,37.56558611,2182
29601,N62,간선,51,성동고등학교,127.0225801,37.56528695,2184
29602,N62,간선,52,신당파인힐하나유보라,127.0263049,37.5649352,2252
29603,N62,간선,53,상왕십리역,127.0292604,37.5642789,4101
29604,N62,간선,54,왕십리2동주민센터,127.033325,37.56251979,4109
29605,N62,간선,55,왕십리역,127.0362691,37.55998835,4133
29606,N62,간선,56,행당1동주민센터.성동소방서,127.0386828,37.55823963,4136
29607,N62,간선,57,한양대정문,127.0432024,37.55639476,4129
29608,N62,간선,58,성동교남단,127.0440636,37.5505168,4186
29609,N62,간선,59,뚝섬역8번출구,127.0457316,37.54768647,4236
29610,N62,간선,60,뚝섬역3번5번출구,127.0490455,37.54654177,4238
29611,N62,간선,61,성수역,127.0550619,37.54473964,4253
29612,N62,간선,62,성수사거리,127.0624635,37.54252247,4256
29613,N62,간선,63,건대입구역,127.0673386,37.54093868,5217
29614,N62,간선,64,건대입구역사거리.건대병원,127.0711913,37.54099525,5232
29615,N62,간선,65,어린이대공원역.화양천주교회,127.0735143,37.54592674,5234
29616,N62,간선,66,어린이대공원앞,127.0769332,37.55207415,5140
29617,N62,간선,67,능동사거리.군자역,127.078509,37.5552147,5141
29618,N62,간선,68,중곡2동주민센터앞,127.0810625,37.55987451,5113
29619,N62,간선,69,중곡동성당앞,127.0827382,37.56292789,5114
29620,N62,간선,70,국립서울병원앞,127.083271,37.56391836,5115
29621,N62,간선,71,중곡역,127.0844446,37.56608095,5133
29622,N62,간선,72,용곡삼거리,127.0854963,37.56796644,5132
29623,N62,간선,73,용마산하늘채아파트,127.0861694,37.57102269,7210
29624,N62,간선,74,용마산역,127.0866093,37.57341342,7208
29625,N62,간선,75,용마폭포공원,127.0886669,37.57573421,7206
29626,N62,간선,76,면목동금호어울림아파트,127.090614,37.57785792,7204
